host,dnt,user-agent,accept,accept-encoding,accept-language,ad,canvas,cookies,font-flash,language-flash,platform-flash,languages-js,platform,plugins,screen_width,screen_height,screen_depth,storage_local,storage_session,timezone,userAgent-js,webGLVendor,webGLRenderer
0,1,17,1,0,12,0,11,0,0,0,0,3,2,1,1,1,0,0,0,4,18,3,101
0,0,3539,3,2,12,1,3403,0,0,0,0,3,5,1,7,26,1,0,0,5,3165,6,551
0,0,562,1,0,12,1,254,0,0,0,0,3,0,1,46,6,0,0,0,3,480,6,551
0,0,562,1,0,12,1,254,0,0,0,0,3,0,1,46,6,0,0,0,3,480,6,551
0,1,3540,1,2,137,1,35,0,0,0,0,92,2,1,3,7,0,0,0,4,3166,3,146
0,0,14,3,0,12,1,14,0,0,0,0,3,4,1,28,2,0,0,0,1,14,2,2
0,0,36,0,0,3,0,221,0,0,0,0,3,1,14,1,1,0,0,0,11,34,1,134
0,0,3541,3,0,13,1,245,0,0,0,0,6,12,1,41,5,1,0,0,4,3167,7,14
0,1,14,3,0,12,0,14,0,0,0,0,3,4,1,28,324,0,0,0,1,14,2,2
0,0,562,1,0,12,1,254,0,0,0,0,3,0,1,46,6,0,0,0,3,480,6,551
0,0,635,3,2,12,1,3404,0,0,0,0,3,12,158,2,1,1,0,0,8,548,6,551
0,0,3542,2,0,12,1,3405,0,0,0,0,3,4,0,28,37,1,0,0,8,3168,6,551
0,0,1895,0,0,220,1,114,0,0,0,0,165,0,0,3,7,0,0,0,12,1674,0,157
0,0,3543,123,110,1583,1,3406,0,0,0,0,1,1,1,3,3,0,0,0,1,3169,19,345
0,1,27,1,0,18,0,14,0,0,0,0,16,1,1,17,576,0,0,0,1,68,2,2
0,1,4,0,0,1584,0,8,0,0,0,0,1356,2,0,29,38,0,0,0,4,4,3,136
0,1,27,1,0,18,0,14,0,0,0,0,16,1,1,17,576,0,0,0,1,68,2,2
0,0,1632,0,2,3,0,3,0,0,0,0,3,2,0,4,12,0,0,0,0,1463,3,101
0,1,3544,124,111,1585,1,3407,0,0,0,0,1,1,1,3,3,0,0,0,1,3170,28,354
0,0,3545,2,0,12,1,3408,0,0,0,0,3,0,1,46,6,0,0,0,3,3171,6,551
0,0,2003,3,2,12,1,3409,0,0,0,0,3,5,0,24,28,1,0,0,0,2956,6,551
1,1,27,3,0,10,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,1632,0,0,179,1,8,0,0,0,0,77,2,0,3,3,0,0,0,4,1463,3,142
0,0,635,3,2,12,1,3410,0,0,0,0,3,12,0,2,1,1,0,0,4,548,2,2
0,0,3546,3,2,12,1,3411,0,0,0,0,3,5,0,7,26,1,0,0,4,3172,2,2
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,27,1,0,18,0,14,0,0,0,0,16,1,1,17,576,0,0,0,1,68,2,2
1,1,27,3,0,10,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,27,3,0,10,1,14,0,0,0,0,10,2,1,521,618,0,0,0,1,26,2,2
1,0,1346,66,69,18,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,5,3,0,13,1,1062,0,0,0,0,6,0,3,46,6,0,0,0,3,5,6,34
0,0,3547,2,0,15,1,41,0,0,0,0,15,2,0,21,1,0,0,0,11,3173,3,1131
0,1,17,1,0,11,0,11,0,0,0,0,11,2,1,3,3,0,0,0,4,18,3,129
0,0,1823,0,0,19,0,3412,0,0,0,0,18,1,14,3,3,0,0,0,2,1627,1,183
0,0,1961,0,0,94,1,476,0,0,0,0,51,0,0,0,0,0,0,0,0,1728,0,112
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,260,0,0,0,1,68,2,2
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,260,0,0,0,1,68,2,2
0,0,77,1,0,12,0,258,0,1,1,1,3,0,17,4,4,0,0,0,0,79,0,120
0,0,1823,0,0,19,0,3412,0,0,0,0,18,1,14,3,3,0,0,0,2,1627,1,183
0,1,27,1,0,174,0,14,0,0,0,0,16,1,1,5,321,0,0,0,1,68,2,2
0,0,1823,0,0,19,0,3412,0,0,0,0,18,1,14,3,3,0,0,0,2,1627,1,183
0,0,1786,0,0,653,0,1320,0,0,0,0,528,0,0,6,8,0,0,0,12,1592,0,251
0,0,32,3,0,12,1,3413,0,0,0,0,3,4,0,28,37,1,0,0,1,30,2,2
0,1,3548,0,0,806,1,3414,0,0,0,0,739,8,1,28,72,0,0,0,4,3174,13,69
0,0,1961,0,0,3,0,476,0,0,0,0,3,0,14,0,0,0,0,0,0,1728,0,112
0,0,3549,2,3,807,1,112,0,0,0,0,639,8,1,10,13,0,0,0,4,3175,12,60
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,402,0,0,0,1,68,2,2
0,0,3550,0,0,1078,1,84,0,0,0,0,1357,8,1,28,75,0,0,0,4,3176,13,260
0,0,32,3,0,12,1,3415,0,0,0,0,3,4,0,28,37,1,0,0,1,30,2,2
0,1,1895,0,0,3,0,126,0,0,0,0,3,0,42,5,6,0,0,0,3,1674,3,5
0,0,3551,2,0,15,1,2836,0,0,0,0,15,2,0,2,1,0,0,0,11,3177,3,30
0,0,573,3,3,96,1,548,0,0,0,0,53,0,3,0,0,0,0,0,0,491,0,112
0,0,3539,3,2,12,1,3416,0,0,0,0,3,5,0,7,26,1,0,0,1,3165,2,2
0,0,3552,0,3,1554,1,249,0,0,0,0,1331,8,1,10,233,0,0,0,4,3178,12,42
0,0,3545,2,0,12,1,3417,0,0,0,0,3,4,0,182,31,1,0,0,1,3171,2,2
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,236,0,0,0,1,68,2,2
0,1,1895,0,0,3,0,126,0,0,0,0,3,0,42,5,6,0,0,0,3,1674,3,5
0,0,163,0,0,220,1,325,0,0,0,0,165,0,0,522,619,0,0,0,3,120,6,92
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,260,0,0,0,1,68,2,2
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,1,14,1,0,425,0,14,0,0,0,0,5,4,1,83,308,0,0,0,1,14,2,2
0,0,3553,2,0,15,1,3418,0,0,0,0,15,2,0,27,2,0,0,0,11,3179,3,239
0,1,1895,0,0,3,0,126,0,0,0,0,3,0,42,5,6,0,0,0,3,1674,3,5
0,0,3554,3,0,6,1,3419,0,0,0,0,14,2,1,1,1,0,0,0,4,3180,2,2
0,0,5,3,0,13,1,5,0,0,0,0,6,0,3,0,0,0,0,0,3,5,0,12
0,1,27,1,0,13,0,14,0,0,0,0,16,1,1,5,321,0,0,0,1,68,2,2
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,508,0,0,0,1,68,2,2
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,188,0,0,0,1,68,2,2
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,226,0,0,0,1,68,2,2
0,1,17,1,0,12,1,255,0,0,0,0,3,2,1,4,12,0,0,0,0,18,3,302
0,0,3546,3,2,12,1,3420,0,0,0,0,3,5,0,7,26,1,0,0,4,3172,6,551
0,0,3555,2,0,15,1,2610,0,0,0,0,15,2,0,4,1,0,0,0,11,3181,3,730
0,1,1895,0,0,3,0,126,0,0,0,0,3,0,42,5,6,0,0,0,3,1674,3,5
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,0,396,3,0,12,1,3421,0,0,0,0,3,0,0,5,6,0,0,0,4,336,6,551
0,1,17,1,0,292,0,11,0,0,0,0,226,2,1,5,6,0,0,0,4,18,3,65
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,0,3556,5,0,1212,1,108,0,0,0,0,1026,8,1,19,29,0,0,0,4,3182,13,76
0,0,3545,2,0,12,1,3422,0,0,0,0,3,4,0,346,61,1,0,0,4,3171,6,551
0,1,17,1,0,12,0,663,0,0,0,0,3,2,1,523,320,0,0,0,21,18,3,23
0,1,27,1,0,1580,0,14,0,0,0,0,304,2,1,2,55,0,0,0,1,26,2,2
0,0,15,3,0,13,1,64,0,0,0,0,6,5,1,24,28,1,0,0,2,15,7,14
0,0,2323,2,0,15,1,2248,0,0,0,0,15,2,0,4,1,0,0,0,11,2074,3,895
0,0,233,3,0,11,1,232,0,1,1,1,11,2,46,3,3,0,0,0,4,184,3,23
0,1,17,1,0,12,0,663,0,0,0,0,3,2,1,523,320,0,0,0,21,18,3,23
0,1,17,1,0,12,0,663,0,0,0,0,3,2,1,523,320,0,0,0,21,18,3,23
0,1,13,1,0,12,0,13,0,0,0,0,3,0,1,6,8,0,0,0,0,13,0,12
0,0,1576,2,0,15,1,1589,0,0,0,0,15,2,0,21,1,0,0,0,11,1409,3,710
2,0,1895,0,0,3,0,83,0,0,0,0,3,0,0,4,4,0,0,0,3,1674,0,4
0,0,240,1,3,111,1,202,0,0,0,0,3,2,23,3,3,0,0,0,12,191,3,119
0,0,240,1,3,111,1,202,0,0,0,0,3,2,23,3,3,0,0,0,12,191,3,119
0,0,240,1,3,111,1,202,0,0,0,0,3,2,23,3,3,0,0,0,12,191,3,119
0,1,2018,0,0,628,0,9,0,0,0,0,508,2,13,1,1,0,0,0,11,1781,3,273
0,1,1786,0,0,19,0,0,0,0,0,0,18,0,14,0,0,0,0,0,7,1592,0,0
0,0,514,2,0,15,1,489,0,0,0,0,15,2,0,29,38,0,0,0,11,440,3,325
0,0,5,3,0,13,1,5,0,0,0,0,6,0,3,5,6,0,0,0,3,5,0,4
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,1,13,1,0,12,0,13,0,0,0,0,3,0,1,0,0,0,0,0,7,13,0,91
0,1,127,1,0,439,0,34,0,1,1,1,355,1,7,3,7,0,0,0,4,103,1,163
0,0,1928,2,0,15,1,1861,0,0,0,0,15,2,0,1,1,0,0,0,11,1701,3,283
0,0,1632,0,0,3,1,3,0,0,0,0,3,2,0,34,53,0,0,0,0,1463,3,23
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,101,18,263
0,1,3557,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,3183,18,263
0,0,1632,0,0,3,0,9,0,0,0,0,3,2,0,3,3,0,0,0,0,1463,3,226
0,0,1632,0,0,257,1,3,0,0,0,0,19,2,0,1,1,0,0,0,11,1463,3,101
1,0,1346,66,69,18,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,2271,2,0,15,1,523,0,0,0,0,15,2,0,1,1,0,0,0,11,2018,3,1132
0,0,2663,0,0,1586,1,416,0,0,0,0,1277,8,1,28,199,0,0,0,4,2338,13,56
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,0,15,7,14
0,0,11,1,0,137,1,46,0,0,0,0,92,2,1,11,0,0,0,0,4,11,3,40
0,1,3558,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,3184,18,263
1,1,1786,0,0,19,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,1233,3,0,12,1,3423,0,0,0,0,3,2,1,3,3,0,0,0,7,1084,2,2
0,1,3558,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,3184,18,263
0,1,3558,1,0,12,0,356,0,0,0,0,3,0,1,5,6,0,0,0,3,3184,18,263
2,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,0,0,0,0,1,68,2,2
0,0,3559,2,0,15,1,2227,0,0,0,0,15,2,0,1,1,0,0,0,11,3185,3,73
0,0,44,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,4,42,7,14
2,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,0,0,0,0,1,68,2,2
0,0,924,3,0,1108,1,3424,0,0,0,0,92,2,338,15,17,0,0,0,4,817,3,70
1,0,1346,66,49,18,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,1346,66,69,18,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3560,3,0,196,1,3425,0,0,0,0,92,12,1,41,5,1,0,0,4,3186,7,763
0,0,422,2,3,6,1,139,0,0,0,0,61,2,1,27,2,0,0,0,16,978,2,2
0,0,551,2,0,15,1,529,0,0,0,0,15,2,0,4,4,0,0,0,11,470,3,352
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,33,1,0,137,1,3426,0,0,0,0,92,2,1,3,3,0,0,0,4,31,3,264
1,0,53,48,0,22,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,53,48,0,22,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3560,3,0,196,1,3427,0,0,0,0,92,12,1,41,5,1,0,0,4,3186,7,763
0,0,1632,0,0,3,0,9,0,0,0,0,3,2,14,1,1,0,0,0,19,1463,3,464
0,0,123,1,0,1,1,356,0,1,1,1,1,0,17,4,4,0,0,0,0,101,0,61
0,1,17,1,0,1587,0,11,0,0,0,0,1358,2,1,4,4,0,0,0,2,18,3,10
0,1,27,1,0,1580,0,14,0,0,0,0,304,2,1,2,55,0,0,0,1,26,2,2
0,0,17,1,0,14,0,3428,0,1,1,1,14,2,6,3,3,0,0,0,23,18,3,101
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,83,0,0,0,1,68,2,2
0,0,1632,0,0,3,0,3,0,0,0,0,3,2,0,15,17,0,0,0,4,1463,3,23
0,0,3561,3,0,196,1,3429,0,0,0,0,92,0,177,5,6,0,0,0,4,3187,6,169
0,0,27,3,0,12,1,14,0,0,0,0,3,2,1,17,84,0,0,0,1,26,2,2
0,0,827,3,0,12,1,3429,0,0,0,0,92,0,177,5,6,0,0,0,4,3187,6,169
0,0,827,3,0,12,1,3430,0,0,0,0,92,0,177,5,6,0,0,0,4,3187,6,169
1,1,27,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3562,2,0,15,1,3431,0,0,0,0,15,2,0,27,2,0,0,0,11,3188,3,810
0,0,1934,2,0,15,1,1866,0,0,0,0,15,2,0,11,7,0,0,0,11,1707,3,794
0,0,3550,0,0,1078,1,84,0,0,0,0,1357,8,1,28,75,0,0,0,4,3176,13,260
0,0,2831,2,0,15,1,3432,0,0,0,0,15,2,0,21,1,0,0,0,11,2507,3,62
0,1,2018,0,0,628,0,9,0,0,0,0,508,2,13,1,1,0,0,0,11,1781,3,273
0,1,27,1,0,12,0,14,0,0,0,0,3,2,1,1,200,0,0,0,1,26,2,2
0,0,67,0,0,3,1,39,0,0,0,0,3,0,55,5,6,0,0,0,0,67,6,82
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,568,2,0,15,1,544,0,0,0,0,15,2,0,29,38,0,0,0,11,486,3,280
0,0,873,2,0,15,1,864,0,0,0,0,15,2,0,27,2,0,0,0,11,764,3,111
0,0,82,3,0,1,1,511,0,0,0,0,1,9,1,24,75,0,0,0,1,84,12,60
1,1,1823,0,0,181,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,283,3,0,448,1,64,0,0,0,0,55,0,1,2,152,1,0,0,4,228,7,14
0,0,3283,2,0,15,1,2402,0,0,0,0,15,2,0,21,1,0,0,0,11,2925,3,154
0,0,508,2,0,15,1,3433,0,0,0,0,15,2,0,27,2,0,0,0,11,435,3,1133
0,0,283,3,0,448,1,64,0,0,0,0,55,0,1,2,152,1,0,0,4,228,7,14
0,1,1632,0,0,19,0,8,0,0,0,0,18,2,0,0,0,0,0,0,1,1463,3,25
0,0,1516,3,2,448,1,860,0,0,0,0,55,5,1,24,28,1,0,0,12,1350,7,763
0,0,1632,0,0,73,1,3,0,0,0,0,41,2,0,15,17,0,0,0,12,1463,3,55
0,1,17,1,0,264,0,229,0,1,1,1,41,2,29,15,17,0,0,0,12,18,3,77
0,0,1153,2,0,15,1,53,0,0,0,0,15,2,0,2,1,0,0,0,11,1013,3,561
0,0,15,3,0,448,1,15,0,0,0,0,55,5,1,7,9,1,0,0,12,15,7,14
0,0,3563,0,0,73,1,1626,0,0,0,0,41,8,1,19,23,0,0,0,12,3189,13,83
0,0,1632,0,0,73,1,3,0,0,0,0,41,2,0,15,17,0,0,0,12,1463,3,55
0,1,17,1,0,1,0,11,0,0,0,0,1,2,1,3,3,0,0,0,3,18,3,25
0,0,2950,3,0,448,1,15,0,0,0,0,55,5,1,7,9,1,0,0,12,2615,7,14
0,0,1632,0,0,73,0,8,0,0,0,0,41,2,0,3,3,0,0,0,12,1463,3,131
0,0,1632,0,0,73,0,56,0,0,0,0,41,2,0,1,1,0,0,0,12,1463,3,10
0,0,1819,0,0,1588,0,3434,0,0,0,0,619,1,5,0,0,0,0,0,12,1623,18,313
0,0,15,3,0,5,1,64,0,0,0,0,5,5,1,20,33,1,0,0,1,15,7,14
0,0,1812,0,0,1157,0,173,0,0,0,0,978,8,1,19,29,0,0,0,1,1618,12,42
0,0,1632,0,0,73,1,123,0,0,0,0,41,2,0,1,1,0,0,0,12,1463,3,5
0,0,3564,3,2,474,1,860,0,0,0,0,380,5,1,7,26,1,0,0,2,3190,7,14
0,0,357,3,0,5,0,27,0,0,0,0,5,5,1,20,33,1,0,0,1,299,2,2
0,0,2494,2,0,15,1,496,0,0,0,0,15,2,0,21,1,0,0,0,11,2190,3,728
0,0,1039,3,2,448,1,122,0,0,0,0,55,5,1,24,28,1,0,0,12,2378,7,14
0,1,2018,0,0,1589,0,56,0,0,0,0,1359,2,13,1,1,0,0,0,12,1781,3,18
0,0,1786,0,0,3,0,39,0,0,0,0,3,0,0,5,6,0,0,0,5,1592,6,92
0,0,1146,3,0,448,1,64,0,0,0,0,55,5,1,7,26,1,0,0,12,1006,7,14
0,0,3565,0,0,73,1,429,0,0,0,0,74,8,1,28,46,0,0,0,12,3191,13,83
0,0,5,3,0,96,1,5,0,0,0,0,53,0,3,0,0,0,0,0,0,5,0,140
0,0,1786,0,0,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,1592,0,91
0,0,613,0,0,19,0,0,0,0,0,0,18,0,14,0,0,0,0,0,7,527,0,91
0,0,1632,0,0,73,1,366,0,0,0,0,41,2,0,15,17,0,0,0,12,1463,3,656
0,0,3566,2,0,15,1,3432,0,0,0,0,15,2,0,1,1,0,0,0,11,3192,3,830
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,3567,5,0,409,1,108,0,0,0,0,3,8,1,19,22,0,0,0,12,3193,13,69
0,0,3568,0,0,73,1,2495,0,0,0,0,74,8,1,28,12,0,0,0,12,3194,12,46
0,0,3569,0,0,1590,1,86,0,0,0,0,1360,8,1,19,29,0,0,0,12,3195,13,69
0,0,3506,0,0,73,1,946,0,0,0,0,74,8,1,31,325,0,0,0,12,3133,13,83
0,0,22,3,0,1108,1,3435,0,0,0,0,92,2,0,4,12,0,0,0,4,22,3,23
0,1,1670,125,112,1591,0,3436,0,0,0,0,1,11,1,3,3,0,0,0,1,3196,3,1134
0,0,218,3,0,448,1,15,0,0,0,0,55,5,1,24,32,1,0,0,12,169,7,14
0,0,1632,0,0,808,0,56,0,0,0,0,676,2,0,3,3,0,0,0,12,1463,3,30
0,0,3570,0,0,73,1,162,0,0,0,0,74,8,1,19,93,0,0,0,12,3197,13,69
0,0,1991,2,0,15,1,3373,0,0,0,0,15,2,0,21,1,0,0,0,11,1759,3,1135
0,0,3571,0,0,1592,1,179,0,0,0,0,1361,8,1,10,47,0,0,0,12,3198,12,86
0,0,218,3,0,448,1,15,0,0,0,0,55,5,1,24,32,1,0,0,12,169,7,14
0,0,3572,0,0,73,1,3437,0,0,0,0,41,4,1,20,160,0,0,0,12,3199,13,343
0,0,160,3,0,448,1,64,0,0,0,0,55,5,1,24,28,1,0,0,12,117,7,14
0,0,1582,0,0,73,0,56,0,0,0,0,41,2,5,1,1,0,0,0,12,1415,3,10
0,0,1582,0,0,73,0,56,0,0,0,0,41,2,5,1,1,0,0,0,12,1415,3,10
0,1,3573,5,0,1593,1,491,0,0,0,0,1362,8,1,19,23,0,0,0,12,3200,13,456
0,0,3574,0,0,73,1,3438,0,0,0,0,74,4,1,28,46,0,0,0,12,3201,12,471
0,0,218,3,0,448,1,15,0,0,0,0,55,5,1,24,32,1,0,0,12,169,7,14
0,0,1632,0,0,73,0,4,0,0,0,0,41,2,0,3,3,0,0,0,12,1463,3,3
0,0,3575,2,0,15,1,3439,0,0,0,0,15,2,0,1,1,0,0,0,11,3202,3,641
0,0,595,2,0,15,1,360,0,0,0,0,15,2,0,4,4,0,0,0,11,512,3,364
0,0,257,1,0,34,1,267,0,1,1,1,33,2,6,3,3,0,0,0,12,204,3,20
0,0,17,1,0,264,0,11,0,0,0,0,41,2,1,1,1,0,0,0,0,18,3,656
0,0,493,2,0,15,1,489,0,0,0,0,15,2,0,21,1,0,0,0,11,421,3,45
0,1,3573,5,0,1593,1,491,0,0,0,0,1362,8,1,19,23,0,0,0,12,3200,13,456
0,0,3576,3,0,1594,1,3440,0,0,0,0,33,11,1,3,3,0,0,0,12,3203,2,2
0,0,3577,0,0,73,1,3357,0,0,0,0,74,4,1,10,47,0,0,0,12,3204,13,83
0,0,1895,0,0,3,1,83,0,0,0,0,3,0,0,46,6,0,0,0,3,1674,0,4
0,0,494,2,0,15,1,450,0,0,0,0,15,2,0,4,4,0,0,0,11,422,3,303
0,0,3578,2,0,15,1,277,0,0,0,0,15,2,0,21,1,0,0,0,11,3205,3,74
0,0,396,3,0,12,1,3441,0,0,0,0,3,0,0,3,3,0,0,0,5,336,0,12
0,0,826,2,0,15,1,824,0,0,0,0,15,2,0,15,17,0,0,0,11,722,3,266
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,27,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,1560,3,2,12,0,14,0,0,0,0,1,2,1,15,279,0,0,0,1,26,2,2
0,0,3579,2,0,15,1,838,0,0,0,0,15,2,0,21,1,0,0,0,11,3206,3,874
0,1,27,3,0,12,1,14,0,0,0,0,3,1,1,3,259,0,0,0,1,68,2,2
0,0,1626,2,0,12,1,3442,0,0,0,0,3,2,0,0,0,0,0,0,4,1458,0,12
0,0,134,0,0,3,1,39,0,0,0,0,3,0,0,3,3,0,0,0,3,104,6,92
0,0,1626,2,0,12,1,3443,0,0,0,0,3,49,339,45,60,8,4,4,192,9,4,9
0,0,3580,2,0,15,1,2630,0,0,0,0,15,2,0,1,1,0,0,0,11,3207,3,1136
0,0,3581,2,0,12,1,3444,0,0,0,0,3,49,340,45,60,8,4,4,193,9,4,9
0,0,149,2,0,12,1,3445,0,0,0,0,3,49,341,45,60,8,4,4,194,9,4,9
0,0,3075,2,0,12,1,3446,0,0,0,0,3,2,0,3,7,0,0,0,5,3208,0,12
0,0,3580,2,0,15,1,2630,0,0,0,0,15,2,0,1,1,0,0,0,11,3207,3,1136
0,1,773,2,0,3,1,3447,0,0,0,0,6,2,21,3,3,0,0,0,179,9,4,9
0,0,3582,2,0,15,1,3448,0,0,0,0,15,2,0,21,1,0,0,0,11,3209,3,917
0,0,149,2,0,12,1,3449,0,0,0,0,3,49,342,45,60,8,4,4,194,9,4,9
0,1,2018,0,0,1589,0,56,0,0,0,0,1359,2,13,1,1,0,0,0,12,1781,3,18
0,0,1632,0,0,26,0,8,0,0,0,0,25,2,0,1,1,0,0,0,4,1463,3,1137
0,0,334,2,0,3,1,3450,0,0,0,0,6,2,21,524,603,0,0,0,176,9,4,9
0,0,1632,0,3,3,1,4,0,0,0,0,3,2,0,3,3,0,0,0,41,1463,2,2
0,0,127,1,0,12,1,34,0,0,0,0,3,1,1,3,3,0,0,0,27,103,1,118
0,0,127,1,0,12,1,34,0,0,0,0,3,1,1,3,3,0,0,0,27,103,1,118
0,0,1632,0,0,3,0,9,0,0,0,0,3,2,14,1,1,0,0,0,19,1463,3,464
0,0,527,3,0,12,1,565,0,0,0,0,3,0,1,150,12,0,0,0,3,52,0,91
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,1632,0,0,19,1,8,0,0,0,0,18,2,0,6,8,0,0,0,7,1463,3,290
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,15,3,0,13,1,64,0,0,0,0,6,5,1,7,26,1,0,0,2,15,7,14
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,40,2,0,15,1,41,0,0,0,0,15,2,0,1,1,0,0,0,11,38,3,35
0,0,334,2,0,3,1,3451,0,0,0,0,6,2,21,3,3,0,0,0,176,9,4,9
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,7,26,1,0,0,8,15,7,14
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,314,2,0,15,1,287,0,0,0,0,15,2,0,21,1,0,0,0,11,259,3,189
0,1,27,1,0,12,0,14,0,0,0,0,3,2,1,17,133,0,0,0,1,26,2,2
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,1518,0,3,1595,1,1532,0,0,0,0,1363,10,1,286,103,0,0,0,1,1352,2,2
0,0,160,3,0,448,1,64,0,0,0,0,55,5,1,7,26,1,0,0,12,117,7,14
0,0,290,3,0,12,1,3452,0,0,0,0,3,2,0,3,3,0,0,0,8,235,0,12
0,0,5,3,0,13,1,5,0,0,0,0,6,0,3,11,0,0,0,0,0,5,0,611
0,0,175,3,0,5,1,15,0,0,0,0,5,5,1,7,9,1,0,0,3,133,7,14
0,0,1777,2,0,12,1,3453,0,0,0,0,3,0,0,5,6,0,0,0,8,1583,0,12
0,0,175,3,0,5,1,15,0,0,0,0,5,5,1,7,9,1,0,0,3,133,7,14
2,0,220,3,0,13,1,204,0,0,0,0,6,0,3,5,315,0,0,0,0,172,6,130
0,0,2729,2,0,15,1,2551,0,0,0,0,15,2,0,27,2,0,0,0,11,2407,3,293
0,0,2502,2,0,15,1,2422,0,0,0,0,15,2,0,1,1,0,0,0,11,2195,3,921
0,0,3583,3,2,448,1,382,0,0,0,0,55,5,1,20,33,1,0,0,12,3210,7,502
0,1,169,2,0,3,1,3454,0,0,0,0,6,2,21,525,315,0,0,0,175,9,4,9
0,0,202,3,2,13,1,157,0,0,0,0,6,0,3,6,8,0,0,0,3,157,6,130
0,0,420,3,2,448,1,122,0,0,0,0,55,5,1,24,28,1,0,0,12,355,7,14
0,0,3584,0,0,1596,1,3357,0,0,0,0,117,4,1,28,72,0,0,0,4,3211,13,83
0,0,334,2,0,3,1,3455,0,0,0,0,6,2,21,1,1,0,0,0,176,9,4,9
0,0,314,2,0,15,1,287,0,0,0,0,15,2,0,21,1,0,0,0,11,259,3,189
0,1,254,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,201,0,0
